user_id,gender,age,country,subscription_type,listening_time,songs_played_per_day,skip_rate,device_type,ads_listened_per_week,offline_listening,is_churned
6696,Female,25,SE,Free,25,27,0.472,Desktop,16,10,1
6697,Female,42,FR,Premium,128,45,0.243,Mobile,0,116,0
6698,Male,20,BR,Free,313,29,0.308,Mobile,19,6,1
6699,Female,30,GB,Free,340,23,0.412,Mobile,18,7,0
6700,Male,34,AU,Free,110,28,0.021,Mobile,14,9,1
6701,Female,17,BR,Free,177,38,0.186,Mobile,26,10,0
6702,Female,22,SE,Free,120,28,0.048,Mobile,17,7,1
6703,Male,28,DE,Free,283,49,0.149,Mobile,27,13,0
6704,Male,22,IN,Free,157,45,0.102,Web,20,12,1
6705,Female,23,CA,Free,93,23,0.315,Desktop,27,4,1
6706,Female,27,US,Premium,184,25,0.228,Mobile,0,111,0
6707,Other,35,US,Free,184,28,0.359,Web,29,14,0
6708,Female,27,AU,Free,131,35,0.426,Mobile,18,9,1
6709,Female,38,US,Free,125,36,0.333,Mobile,22,9,0
6710,Other,22,DE,Premium,288,30,0.285,Desktop,0,117,0
6711,Male,19,US,Premium,149,34,0.237,Mobile,0,124,0
6712,Male,45,US,Family,51,22,0.49,Mobile,0,143,1
6713,Female,24,BR,Family,70,33,0.232,Mobile,0,118,1
6714,Female,19,BR,Free,155,48,0.152,Mobile,18,11,1
6715,Female,16,DE,Free,127,28,0.338,Mobile,26,13,1
6716,Male,38,US,Free,125,19,0.079,Desktop,22,8,1
6717,Male,27,GB,Student,55,24,0.765,Mobile,0,10,1
6718,Male,27,GB,Premium,200,28,0.244,Mobile,0,125,0
6719,Male,28,US,Free,166,22,0.408,Mobile,25,7,1
6720,Male,38,US,Free,140,28,0.323,Desktop,25,8,1
6721,Female,28,CA,Free,44,41,0.294,Mobile,21,7,1
6722,Male,48,US,Free,78,36,0.337,Mobile,18,10,1
6723,Female,31,FR,Family,52,21,0.112,Desktop,0,121,0
6724,Male,38,US,Premium,60,31,0.178,Mobile,0,117,0
6725,Female,36,GB,Premium,66,20,0.25,Mobile,0,118,0
6726,Male,29,US,Free,62,31,0.084,Mobile,20,13,0
6727,Male,25,SE,Free,77,25,0.064,Mobile,21,8,0
6728,Male,32,GB,Premium,367,20,0.17,Mobile,0,125,0
6729,Other,34,US,Premium,146,25,0.251,Mobile,0,108,1
6730,Female,25,CA,Free,115,26,0.069,Mobile,17,10,0
6731,Female,31,BR,Premium,184,26,0.303,Web,0,97,0
6732,Male,39,IN,Family,29,38,0.262,Mobile,0,129,1
6733,Other,46,IN,Free,128,32,0.21,Mobile,20,16,1
6734,Male,36,US,Premium,193,25,0.164,Desktop,0,128,0
6735,Male,44,FR,Free,345,18,0.337,Mobile,16,17,1
6736,Female,24,IN,Premium,132,37,0.451,Mobile,0,122,1
6737,Other,35,CA,Free,91,20,0.263,Mobile,18,6,1
6738,Male,40,AU,Premium,56,22,0.46,Mobile,0,110,0
6739,Male,22,US,Free,133,24,0.07,Mobile,21,12,0
6740,Other,26,US,Free,92,33,0.132,Mobile,21,5,0
6741,Male,43,BR,Premium,101,29,0.007,Desktop,0,131,0
6742,Male,22,DE,Premium,139,47,0.208,Mobile,0,127,1
6743,Female,19,US,Family,85,29,0.353,Mobile,0,140,1
6744,Female,42,US,Premium,44,30,0.147,Mobile,0,117,0
6745,Female,39,BR,Premium,158,39,0.172,Desktop,0,112,0
6746,Other,33,US,Premium,78,31,0.08,Mobile,0,121,0
6747,Female,29,US,Free,211,29,0.142,Desktop,14,11,0
6748,Male,26,US,Free,63,32,0.216,Mobile,20,14,1
6749,Other,32,AU,Free,257,41,0.532,Mobile,21,9,0
6750,Male,42,AU,Free,90,24,0.234,Mobile,19,11,1
6751,Male,31,GB,Free,319,24,0.381,Mobile,28,11,1
6752,Female,47,CA,Student,43,28,0.33,Mobile,0,7,1
6753,Male,22,US,Family,240,28,0.156,Mobile,0,124,0
6754,Male,29,US,Student,82,58,0.232,Web,0,3,1
6755,Male,27,BR,Student,36,25,0.031,Desktop,0,7,0
6756,Male,21,US,Free,69,26,0.244,Mobile,27,13,1
6757,Female,28,GB,Free,325,35,0.482,Desktop,21,10,0
6758,Female,33,DE,Premium,99,44,0.175,Mobile,0,105,0
6759,Other,34,US,Family,166,25,0.286,Mobile,0,132,0
6760,Male,47,GB,Free,100,31,0.09,Mobile,13,6,1
6761,Male,33,CA,Premium,132,27,0.355,Mobile,0,151,0
6762,Male,39,IN,Free,99,32,0.084,Mobile,16,11,1
6763,Male,30,US,Free,75,34,0.378,Mobile,21,8,1
6764,Male,43,US,Free,170,24,0.6,Web,19,12,1
6765,Female,49,CA,Free,36,39,0.151,Mobile,22,11,1
6766,Other,34,SE,Family,56,27,0.309,Desktop,0,124,0
6767,Other,22,US,Free,186,41,0.42,Mobile,17,12,1
6768,Male,25,SE,Student,123,30,0.07,Mobile,0,11,1
6769,Female,32,IN,Free,224,33,0.22,Web,16,7,1
6770,Male,33,BR,Student,39,30,0.402,Mobile,0,7,1
6771,Male,35,US,Premium,353,31,0.099,Web,0,119,0
6772,Female,33,US,Premium,187,30,0.65,Mobile,0,125,1
6773,Female,30,US,Free,353,33,0.175,Web,21,10,0
6774,Male,24,US,Premium,234,23,0.148,Mobile,0,126,0
6775,Male,33,SE,Family,100,24,0.423,Mobile,0,110,1
6776,Male,44,US,Free,209,34,0.472,Mobile,20,10,1
6777,Female,38,CA,Free,307,24,0.257,Desktop,20,10,0
6778,Female,34,US,Free,167,23,0.409,Mobile,15,12,1
6779,Other,38,IN,Free,184,46,0.214,Web,21,13,1
6780,Male,27,US,Free,70,33,0.094,Mobile,23,13,1
6781,Male,25,US,Premium,189,33,0.13,Mobile,0,143,0
6782,Female,24,US,Free,134,29,0.081,Mobile,22,11,0
6783,Female,28,IN,Premium,99,34,0.416,Mobile,0,115,0
6784,Male,26,US,Family,248,42,0.02,Mobile,0,121,0
6785,Female,39,US,Premium,41,28,0.337,Mobile,0,115,0
6786,Female,26,US,Free,171,28,0.009,Desktop,19,12,0
6787,Other,23,NL,Premium,210,17,0.421,Mobile,0,112,1
6788,Female,45,DE,Free,119,35,0.37,Mobile,16,5,1
6789,Female,26,IN,Free,334,24,0.031,Mobile,20,4,0
6790,Female,31,FR,Free,131,31,0.096,Web,21,12,1
6791,Female,33,US,Student,69,26,0.424,Mobile,0,10,1
6792,Male,20,DE,Premium,68,37,0.42,Mobile,0,121,1
6793,Male,39,US,Free,135,32,0.454,Mobile,16,7,1
6794,Male,35,GB,Free,61,57,0.226,Desktop,21,9,1
6795,Female,42,CA,Free,392,38,0.429,Web,20,8,1
6796,Male,24,CA,Student,95,32,0.474,Web,0,9,1
6797,Other,30,US,Student,295,28,0.064,Web,0,15,0
6798,Male,30,US,Free,265,28,0.302,Mobile,34,9,0
6799,Male,32,IN,Free,162,35,0.125,Mobile,27,5,1
6800,Female,18,IN,Premium,116,33,0.277,Mobile,0,124,0
6801,Male,30,US,Free,134,31,0.206,Mobile,27,14,1
6802,Male,18,US,Free,232,40,0.242,Mobile,18,7,1
6803,Male,32,AU,Premium,152,37,0.21,Mobile,0,123,0
6804,Female,13,IN,Free,250,29,0.483,Mobile,10,5,1
6805,Male,15,SE,Premium,76,20,0.442,Mobile,0,118,1
6806,Female,36,US,Free,166,27,0.39,Mobile,26,9,1
6807,Female,25,GB,Premium,96,22,0.333,Mobile,0,113,0
6808,Male,22,US,Premium,88,20,0.134,Desktop,0,137,0
6809,Male,40,DE,Premium,100,49,0.238,Mobile,0,109,0
6810,Male,32,US,Premium,197,62,0.309,Web,0,116,0
6811,Female,36,US,Free,179,36,0.446,Mobile,13,2,0
6812,Male,28,US,Free,23,25,0.22,Mobile,20,10,1
6813,Male,51,IN,Free,329,38,0.209,Mobile,17,6,0
6814,Female,25,GB,Free,164,33,0.116,Mobile,18,17,1
6815,Female,43,DE,Free,82,39,0.334,Desktop,10,10,0
6816,Male,29,BR,Premium,215,57,0.237,Mobile,0,136,0
6817,Male,16,IN,Free,260,28,0.332,Web,20,12,1
6818,Other,33,GB,Free,146,33,0.061,Mobile,14,15,1
6819,Female,32,SE,Family,128,47,0.221,Mobile,0,103,1
6820,Female,21,GB,Premium,101,20,0.626,Mobile,0,136,1
6821,Female,22,US,Free,197,23,0.518,Mobile,20,11,1
6822,Female,29,SE,Free,188,23,0.246,Mobile,20,10,0
6823,Other,32,US,Free,236,31,0.404,Mobile,21,12,0
6824,Other,13,CA,Free,208,34,0.279,Desktop,14,9,1
6825,Male,38,US,Family,175,27,0.306,Mobile,0,113,1
6826,Female,26,GB,Free,152,24,0.255,Mobile,20,10,1
6827,Male,19,CA,Premium,162,23,0.28,Web,0,139,0
6828,Male,37,US,Student,227,22,0.259,Mobile,0,11,0
6829,Female,29,CA,Premium,217,28,0.394,Mobile,0,131,0
6830,Male,39,IN,Free,127,26,0.217,Mobile,16,9,1
6831,Other,33,US,Premium,114,21,0.667,Web,0,114,1
6832,Male,29,US,Family,359,33,0.07,Mobile,0,126,0
6833,Female,28,US,Premium,46,34,0.637,Mobile,0,126,1
6834,Other,33,BR,Family,88,44,0.216,Web,0,125,1
6835,Other,26,IN,Premium,157,36,0.244,Desktop,0,139,0
6836,Male,23,BR,Family,283,32,0.377,Mobile,0,118,0
6837,Male,34,US,Student,255,35,0.471,Desktop,0,14,1
6838,Female,28,US,Premium,145,32,0.706,Desktop,0,122,1
6839,Male,30,US,Premium,48,29,0.313,Mobile,0,113,0
6840,Other,38,US,Premium,94,30,0.499,Mobile,0,140,0
6841,Other,29,CA,Premium,166,29,0.259,Desktop,0,133,0
6842,Male,30,NL,Family,202,29,0.311,Mobile,0,138,0
6843,Male,25,US,Free,271,56,0.352,Mobile,19,12,1
6844,Male,33,NL,Premium,133,23,0.16,Desktop,0,123,0
6845,Other,32,US,Premium,58,28,0.398,Web,0,123,1
6846,Male,37,AU,Premium,47,32,0.509,Mobile,0,110,1
6847,Male,25,US,Premium,116,35,0.153,Mobile,0,116,1
6848,Male,26,AU,Free,217,22,0.159,Mobile,11,13,1
6849,Female,36,US,Free,134,26,0.325,Mobile,22,6,1
6850,Male,32,NL,Family,42,35,0.144,Web,0,115,0
6851,Male,22,US,Student,108,32,0.372,Mobile,0,11,1
6852,Other,40,US,Free,265,31,0.334,Mobile,18,12,1
6853,Other,16,GB,Premium,27,35,0.374,Web,0,105,1
6854,Female,36,US,Family,111,31,0.304,Mobile,0,136,1
6855,Male,19,FR,Premium,255,30,0.318,Mobile,0,107,0
6856,Male,45,NL,Premium,81,54,0.361,Mobile,0,104,1
6857,Female,17,DE,Free,144,31,0.073,Mobile,25,14,1
6858,Male,39,IN,Premium,211,29,0.212,Mobile,0,100,1
6859,Other,29,US,Premium,415,27,0.167,Mobile,0,124,0
6860,Female,27,DE,Premium,220,26,0.34,Mobile,0,134,0
6861,Male,31,GB,Premium,60,25,0.131,Web,0,114,0
6862,Other,35,BR,Free,296,28,0.375,Mobile,18,9,1
6863,Other,22,US,Student,154,38,0.262,Mobile,0,9,1
6864,Male,23,FR,Premium,54,46,0.031,Mobile,0,132,1
6865,Female,35,US,Premium,27,26,0.106,Mobile,0,118,0
6866,Male,16,US,Student,46,30,0.17,Mobile,0,13,1
6867,Male,25,US,Family,93,26,0.254,Web,0,116,1
6868,Male,54,US,Family,128,32,0.328,Mobile,0,116,0
6869,Female,22,US,Premium,158,29,0.511,Mobile,0,122,1
6870,Other,39,US,Premium,211,25,0.205,Mobile,0,123,0
6871,Female,25,BR,Free,48,33,0.054,Mobile,22,8,0
6872,Male,34,US,Free,82,29,0.345,Web,17,13,1
6873,Female,35,BR,Premium,139,28,0.139,Web,0,117,0
6874,Male,39,US,Premium,132,22,0.375,Mobile,0,118,1
6875,Female,28,US,Free,161,26,0.441,Desktop,20,13,1
6876,Male,45,CA,Student,112,24,0.465,Mobile,0,6,0
6877,Male,25,GB,Premium,238,37,0.062,Mobile,0,119,0
6878,Male,31,GB,Premium,183,22,0.152,Web,0,95,0
6879,Female,31,CA,Free,181,27,0.454,Mobile,25,10,1
6880,Male,21,US,Free,51,30,0.378,Mobile,21,13,1
6881,Female,27,FR,Family,259,33,0.413,Mobile,0,139,0
6882,Male,31,GB,Free,279,38,0.214,Mobile,20,8,0
6883,Male,26,US,Premium,50,24,0.065,Mobile,0,105,0
6884,Female,49,BR,Premium,391,45,0.111,Desktop,0,124,0
6885,Other,23,IN,Premium,148,36,0.545,Mobile,0,122,1
6886,Other,39,GB,Premium,90,25,0.28,Mobile,0,147,0
6887,Male,36,BR,Free,88,20,0.409,Mobile,25,13,1
6888,Male,29,AU,Free,42,53,0.271,Mobile,15,9,1
6889,Male,23,CA,Premium,301,30,0.53,Desktop,0,117,0
6890,Female,23,US,Premium,94,38,0.407,Web,0,108,0
6891,Female,25,AU,Free,104,29,0.379,Web,30,10,1
6892,Other,15,US,Free,48,29,0.05,Mobile,19,5,1
6893,Other,21,US,Free,168,25,0.322,Web,23,4,1
6894,Male,18,US,Premium,139,30,0.151,Mobile,0,101,1
6895,Female,40,IN,Free,308,38,0.324,Mobile,25,8,0
6896,Female,34,AU,Free,39,27,0.268,Desktop,25,12,1
6897,Female,36,DE,Premium,162,33,0.367,Mobile,0,108,0
6898,Male,34,NL,Free,52,29,0.149,Mobile,18,11,0
6899,Male,31,US,Premium,79,30,0.291,Web,0,128,0
6900,Male,41,US,Free,139,28,0.264,Desktop,13,15,1
6901,Male,25,DE,Student,354,22,0.496,Mobile,0,13,0
6902,Male,30,NL,Free,18,33,0.24,Desktop,18,12,1
6903,Male,35,GB,Free,23,49,0.314,Desktop,14,8,1
6904,Female,19,US,Student,53,25,0.457,Web,0,5,1
6905,Male,54,US,Free,137,29,0.091,Mobile,26,5,0
6906,Male,30,US,Premium,45,29,0.181,Desktop,0,121,0
6907,Male,31,US,Free,25,25,0.366,Desktop,16,14,1
6908,Female,40,US,Free,170,30,0.248,Mobile,21,15,0
6909,Female,37,AU,Premium,101,24,0.343,Mobile,0,119,0
6910,Female,30,GB,Family,259,16,0.137,Mobile,0,136,0
6911,Male,31,FR,Free,172,34,0.033,Mobile,12,2,0
6912,Other,17,US,Premium,174,27,0.432,Web,0,124,0
6913,Male,25,US,Premium,79,32,0.117,Mobile,0,128,0
6914,Male,34,CA,Free,277,44,0.074,Mobile,10,14,0
6915,Male,33,BR,Premium,60,53,0.397,Desktop,0,109,1
6916,Male,39,CA,Free,106,29,0.402,Mobile,23,12,1
6917,Male,29,BR,Free,145,33,0.04,Mobile,18,10,1
6918,Other,18,BR,Free,254,26,0.239,Mobile,20,6,1
6919,Female,38,US,Family,45,23,0.153,Mobile,0,115,0
6920,Male,41,US,Free,177,27,0.178,Web,23,11,0
6921,Other,37,FR,Premium,73,33,0.383,Desktop,0,123,1
6922,Male,28,GB,Free,109,29,0.262,Mobile,25,13,1
6923,Male,38,US,Free,250,31,0.172,Web,11,7,0
6924,Female,57,GB,Premium,111,25,0.349,Mobile,0,112,0
6925,Female,30,GB,Premium,108,23,0.105,Mobile,0,117,0
6926,Male,19,AU,Free,60,31,0.548,Mobile,17,14,1
6927,Male,25,US,Free,59,22,0.317,Web,22,13,1
6928,Female,35,US,Family,184,35,0.492,Mobile,0,112,0
6929,Female,17,CA,Free,145,38,0.45,Mobile,20,7,0
6930,Female,31,IN,Premium,170,29,0.301,Mobile,0,112,1
6931,Male,33,DE,Premium,110,29,0.217,Mobile,0,134,0
6932,Male,42,AU,Premium,114,38,0.374,Web,0,112,0
6933,Male,40,IN,Student,187,26,0.419,Mobile,0,9,1
6934,Male,36,CA,Premium,146,31,0.053,Desktop,0,105,0
6935,Other,13,US,Free,21,31,0.22,Mobile,19,6,1
6936,Female,37,GB,Free,320,31,0.084,Desktop,18,10,0
6937,Male,35,IN,Free,85,34,0.242,Desktop,20,6,1
6938,Female,32,BR,Free,239,38,0.526,Mobile,19,10,1
6939,Female,16,NL,Family,244,34,0.255,Mobile,0,129,0
6940,Male,23,DE,Free,193,29,0.342,Web,23,11,1
6941,Female,20,CA,Premium,213,40,0.566,Desktop,0,135,1
6942,Female,13,US,Premium,404,23,0.598,Mobile,0,121,0
6943,Female,29,US,Family,23,29,0.314,Mobile,0,122,0
6944,Male,23,US,Premium,180,27,0.527,Desktop,0,104,1
6945,Female,51,US,Premium,241,23,0.455,Mobile,0,130,0
6946,Female,28,GB,Free,39,30,0.639,Mobile,24,12,1
6947,Male,40,US,Premium,211,36,0.304,Web,0,114,0
6948,Male,17,DE,Free,58,31,0.124,Web,20,5,0
6949,Female,25,CA,Family,99,31,0.116,Desktop,0,124,0
6950,Male,30,DE,Free,116,39,0.233,Mobile,22,12,1
6951,Female,22,GB,Free,79,37,0.156,Web,10,10,1
6952,Female,26,US,Free,125,30,0.595,Mobile,23,12,1
6953,Male,28,NL,Premium,154,35,0.143,Mobile,0,134,0
6954,Male,28,US,Premium,47,37,0.258,Mobile,0,121,1
6955,Female,44,AU,Free,265,40,0.294,Web,16,9,1
6956,Male,33,US,Free,161,37,0.235,Mobile,21,15,0
6957,Female,33,GB,Free,239,24,0.72,Web,26,13,1
6958,Female,34,US,Free,146,30,0.265,Web,19,8,1
6959,Female,34,US,Premium,381,34,0.193,Mobile,0,107,0
6960,Other,29,GB,Free,249,38,0.129,Web,21,9,0
6961,Female,27,IN,Premium,118,23,0.243,Web,0,119,0
6962,Male,31,US,Free,76,26,0.281,Mobile,12,8,1
6963,Other,39,CA,Student,78,31,0.387,Mobile,0,6,1
6964,Female,39,US,Free,82,27,0.054,Mobile,18,12,1
6965,Male,28,US,Premium,226,30,0.29,Mobile,0,118,0
6966,Male,36,AU,Premium,146,30,0,Desktop,0,107,0
6967,Female,28,BR,Free,362,25,0.235,Mobile,18,10,1
6968,Male,30,GB,Free,125,35,0.245,Web,19,12,1
6969,Female,26,US,Free,121,21,0.249,Web,19,11,0
6970,Female,28,US,Free,91,29,0.314,Mobile,18,8,1
6971,Male,40,NL,Free,86,37,0.188,Mobile,17,7,1
6972,Female,30,US,Free,35,35,0.152,Mobile,19,13,1
6973,Male,31,BR,Free,273,26,0.159,Mobile,15,13,0
6974,Male,18,US,Free,50,27,0.094,Mobile,24,8,1
6975,Female,27,SE,Free,78,24,0.225,Mobile,16,12,1
6976,Male,28,US,Free,115,25,0.148,Mobile,30,15,1
6977,Female,23,US,Free,37,33,0.308,Mobile,31,11,1
6978,Female,30,DE,Premium,97,27,0.024,Web,0,113,0
6979,Female,26,NL,Premium,60,29,0.113,Mobile,0,130,1
6980,Male,30,NL,Student,125,40,0.344,Mobile,0,14,0
6981,Male,30,IN,Free,475,48,0.379,Mobile,22,12,0
6982,Female,22,IN,Free,108,29,0.617,Mobile,21,11,1
6983,Other,26,CA,Free,167,57,0.26,Mobile,16,7,1
6984,Female,30,IN,Premium,224,33,0.496,Mobile,0,112,0
6985,Female,39,BR,Premium,83,31,0.445,Mobile,0,123,0
6986,Male,32,GB,Free,24,27,0.398,Mobile,16,8,1
6987,Male,24,DE,Premium,50,24,0.578,Mobile,0,132,1
6988,Female,33,CA,Premium,146,50,0.081,Mobile,0,112,0
6989,Male,43,CA,Student,40,32,0.383,Mobile,0,10,1
6990,Male,37,AU,Free,134,24,0.542,Desktop,22,8,1
6991,Other,34,US,Free,151,39,0.464,Mobile,19,5,1
6992,Male,35,US,Free,57,23,0.346,Mobile,19,15,1
6993,Male,41,GB,Free,141,54,0.435,Desktop,22,8,1
6994,Male,38,US,Student,95,43,0.158,Web,0,14,1
6995,Other,34,GB,Free,173,33,0.094,Web,20,8,0
6996,Female,38,AU,Premium,198,26,0.23,Mobile,0,107,0
6997,Female,21,DE,Free,82,24,0.265,Mobile,18,10,1
6998,Other,17,BR,Free,391,44,0.419,Mobile,20,11,0
6999,Male,31,US,Free,38,46,0.116,Web,17,13,1
7000,Female,30,AU,Free,63,30,0.411,Desktop,21,14,1
7001,Male,25,DE,Premium,81,40,0.145,Mobile,0,128,0
7002,Male,36,US,Student,172,27,0.333,Mobile,0,11,0
7003,Female,15,DE,Premium,40,30,0.375,Mobile,0,121,1
7004,Female,25,NL,Premium,297,30,0.263,Mobile,0,119,0
7005,Male,26,US,Free,88,28,0.218,Web,17,8,1
7006,Male,16,CA,Family,103,33,0,Mobile,0,119,0
7007,Female,41,AU,Free,61,36,0.137,Mobile,14,9,0
7008,Male,19,US,Family,159,23,0.426,Web,0,108,1
7009,Male,25,DE,Premium,205,33,0.333,Mobile,0,112,0
7010,Male,37,GB,Free,103,27,0.249,Mobile,16,13,1
7011,Male,35,US,Free,284,28,0.233,Mobile,23,11,1
7012,Female,21,DE,Student,100,30,0.079,Mobile,0,12,0
7013,Male,35,US,Free,112,20,0.264,Mobile,15,11,0
7014,Male,32,IN,Free,92,31,0.299,Mobile,16,9,1
7015,Female,48,US,Free,177,25,0.261,Mobile,22,13,1
7016,Female,33,US,Premium,136,37,0.405,Mobile,0,107,0
7017,Male,28,GB,Free,87,25,0.322,Mobile,20,23,1
7018,Male,23,US,Premium,140,47,0.386,Desktop,0,129,0
7019,Male,24,US,Family,183,66,0.483,Mobile,0,121,1
7020,Female,23,BR,Student,157,24,0.166,Mobile,0,8,0
7021,Female,40,AU,Free,84,42,0.28,Mobile,22,12,1
7022,Female,30,BR,Premium,151,26,0.301,Mobile,0,113,0
7023,Other,34,CA,Free,69,53,0.524,Mobile,17,10,1
7024,Female,42,BR,Premium,103,43,0.151,Desktop,0,110,0
7025,Female,13,AU,Family,73,32,0.444,Mobile,0,119,1
7026,Female,40,GB,Premium,126,32,0.543,Mobile,0,128,1
7027,Male,30,US,Family,189,54,0.251,Mobile,0,123,1
7028,Other,33,US,Family,364,34,0.34,Desktop,0,115,0
7029,Male,23,GB,Free,278,33,0.177,Web,22,9,0
7030,Male,23,NL,Premium,390,23,0.135,Mobile,0,124,0
7031,Female,33,CA,Free,227,35,0.312,Mobile,25,9,1
7032,Male,49,FR,Free,300,48,0.581,Mobile,17,8,1
7033,Female,38,US,Free,7,29,0.357,Web,20,5,1
7034,Female,40,US,Student,465,24,0.447,Mobile,0,6,0
7035,Male,28,GB,Free,121,31,0.155,Mobile,17,6,1
7036,Female,25,NL,Premium,468,39,0.093,Mobile,0,116,0
7037,Male,23,US,Premium,350,28,0.415,Mobile,0,107,0
7038,Male,26,BR,Premium,144,38,0.575,Mobile,0,115,1
7039,Female,13,US,Premium,23,33,0.118,Mobile,0,109,1
7040,Female,24,DE,Free,230,25,0.688,Desktop,28,9,1
7041,Female,25,DE,Premium,9,26,0.394,Mobile,0,130,0
7042,Male,28,BR,Premium,204,37,0.43,Mobile,0,109,1
7043,Female,31,US,Premium,36,29,0.316,Mobile,0,111,1
7044,Male,32,US,Free,137,27,0.345,Mobile,16,11,1
7045,Other,29,US,Free,223,34,0.436,Mobile,17,10,1
7046,Male,25,NL,Student,192,31,0.191,Web,0,10,1
7047,Female,14,US,Free,205,54,0.135,Mobile,19,3,0
7048,Male,25,US,Free,205,49,0.193,Desktop,17,9,1
7049,Male,22,CA,Free,235,28,0.389,Mobile,16,6,1
7050,Female,33,CA,Free,87,29,0.191,Mobile,20,8,1
7051,Female,37,BR,Free,273,28,0.227,Mobile,19,11,1
7052,Female,37,NL,Premium,65,46,0.205,Web,0,118,0
7053,Other,36,CA,Family,271,24,0.406,Mobile,0,124,0
7054,Female,28,AU,Free,193,38,0.055,Mobile,15,5,0
7055,Female,25,IN,Free,147,32,0.577,Mobile,23,9,1
7056,Male,24,US,Premium,83,33,0.124,Mobile,0,123,0
7057,Female,17,AU,Free,46,36,0.546,Mobile,28,7,1
7058,Male,37,FR,Family,80,36,0.424,Mobile,0,118,1
7059,Female,28,GB,Free,83,26,0.548,Desktop,18,11,1
7060,Other,20,FR,Free,228,26,0.104,Mobile,23,10,0
7061,Other,23,GB,Premium,49,31,0.419,Mobile,0,110,1
7062,Female,23,US,Premium,159,30,0.458,Web,0,117,1
7063,Female,30,IN,Premium,177,28,0.583,Mobile,0,126,1
7064,Female,38,BR,Free,52,24,0.393,Mobile,20,6,1
7065,Male,27,IN,Free,224,27,0.53,Desktop,15,10,1
7066,Female,13,US,Student,165,29,0.489,Mobile,0,18,1
7067,Male,28,NL,Family,279,22,0.354,Mobile,0,125,0
7068,Female,28,US,Free,245,25,0.357,Mobile,29,6,1
7069,Male,28,US,Family,162,30,0.152,Mobile,0,105,0
7070,Male,24,US,Premium,76,27,0.159,Mobile,0,125,0
7071,Male,31,US,Premium,76,27,0.088,Mobile,0,122,1
7072,Male,30,GB,Free,52,55,0.273,Mobile,21,7,1
7073,Female,29,DE,Premium,63,26,0.33,Mobile,0,126,0
7074,Male,33,BR,Free,181,26,0.191,Web,16,10,0
7075,Female,26,SE,Premium,142,30,0.22,Mobile,0,130,0
7076,Male,26,BR,Free,39,30,0.371,Web,22,14,1
7077,Female,41,GB,Premium,186,29,0.419,Mobile,0,122,1
7078,Female,34,IN,Free,251,31,0.246,Mobile,25,5,0
7079,Female,36,BR,Free,260,32,0.427,Mobile,25,10,0
7080,Female,39,GB,Free,35,31,0.387,Mobile,25,10,1
7081,Male,34,IN,Free,248,19,0.304,Mobile,19,10,1
7082,Female,37,GB,Free,184,27,0.118,Web,23,6,0
7083,Male,17,US,Free,99,32,0.187,Mobile,17,11,1
7084,Female,31,CA,Student,335,33,0.325,Mobile,0,14,0
7085,Female,28,FR,Premium,79,24,0.369,Mobile,0,132,1
7086,Male,43,IN,Premium,6,56,0.328,Mobile,0,121,1
7087,Female,37,US,Free,102,32,0.21,Mobile,19,14,1
7088,Female,24,CA,Free,88,36,0.546,Desktop,16,7,1
7089,Male,32,AU,Free,174,30,0.104,Mobile,16,11,1
7090,Male,31,NL,Premium,196,24,0.355,Mobile,0,123,0
7091,Male,33,US,Free,202,34,0.128,Mobile,18,7,1
7092,Other,21,US,Premium,139,35,0.346,Web,0,99,0
7093,Female,32,FR,Free,145,28,0.053,Mobile,11,10,0
7094,Male,28,GB,Student,325,26,0.268,Mobile,0,10,0
7095,Male,32,US,Free,28,36,0.315,Mobile,25,13,1
7096,Female,24,US,Free,207,39,0.181,Mobile,27,10,0
7097,Female,25,BR,Premium,153,51,0.092,Desktop,0,133,0
7098,Male,39,IN,Student,102,32,0.497,Mobile,0,5,1
7099,Male,21,GB,Premium,125,25,0.201,Desktop,0,119,1
7100,Female,22,GB,Free,155,26,0.355,Mobile,28,18,0
7101,Male,29,CA,Premium,68,46,0.026,Mobile,0,100,0
7102,Male,23,US,Family,181,29,0.215,Mobile,0,124,0
7103,Other,22,CA,Free,194,33,0.153,Web,18,12,0
7104,Female,30,US,Free,205,40,0.427,Mobile,21,12,1
7105,Male,17,GB,Family,285,25,0.065,Mobile,0,113,0
7106,Male,21,US,Family,63,37,0.138,Desktop,0,132,1
7107,Male,46,FR,Premium,83,28,0.083,Mobile,0,106,0
7108,Male,33,DE,Student,48,37,0.362,Mobile,0,10,1
7109,Female,24,US,Free,156,39,0.296,Web,26,10,1
7110,Male,33,US,Premium,112,33,0.316,Mobile,0,108,0
7111,Female,34,US,Premium,248,30,0.287,Web,0,125,0
7112,Other,37,DE,Premium,339,31,0.662,Mobile,0,102,0
7113,Male,28,US,Premium,311,40,0.301,Mobile,0,122,0
7114,Male,37,US,Family,157,28,0.163,Mobile,0,123,0
7115,Female,13,FR,Free,446,30,0.193,Mobile,22,8,0
7116,Other,21,IN,Free,180,34,0.16,Mobile,22,11,1
7117,Female,31,US,Free,70,34,0.623,Mobile,24,7,1
7118,Male,32,GB,Premium,68,30,0.173,Web,0,122,0
7119,Female,22,NL,Free,169,31,0.203,Desktop,21,9,1
7120,Female,32,NL,Family,206,38,0.154,Mobile,0,121,0
7121,Other,25,US,Free,71,22,0.252,Mobile,24,11,1
7122,Male,27,BR,Free,118,28,0.205,Mobile,24,8,1
